DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI,Top_AQHI_Contributor
2025-06-08T17:00:51,QAQ,59.83999999999998,6.570000000000062,-0.8399999999999523,6.7199999999998905,1096.7,31.5,33.1,0.67,1.67,8.03,1,PM25
2025-06-08T17:01:51,QAQ,59.73000000000008,6.390000000000021,-1.05,6.840000000000054,1097.5,31.5,33.1,0.7,1.68,5.87,1,PM25
2025-06-08T17:02:51,QAQ,61.27000000000005,6.930000000000041,-0.9450000000000955,6.6,1097.7,31.5,33.1,0.71,1.81,4.84,1,PM25
2025-06-08T17:03:51,QAQ,59.619999999999926,6.929999999999938,-0.8399999999999523,6.119999999999891,1097.5,31.5,32.8,0.72,1.92,4.05,1,PM25
2025-06-08T17:04:51,QAQ,61.81999999999993,7.10999999999998,-0.315000000000191,5.520000000000164,1096.1,31.5,32.6,0.69,1.43,2.16,1,PM25
2025-06-08T17:05:51,QAQ,61.16000000000003,7.380000000000041,-1.364999999999952,5.640000000000055,1098.8,31.5,32.3,0.68,1.77,8.1,1,PM25
2025-06-08T17:06:51,QAQ,57.53000000000008,7.379999999999939,-1.5750000000000002,5.640000000000055,1097.6,31.5,31.7,0.63,1.65,2.71,1,PM25
2025-06-08T17:07:51,QAQ,56.97999999999996,7.740000000000021,-2.1,5.640000000000055,1097.9,31.5,31.2,0.58,1.52,6.61,1,PM25
2025-06-08T17:08:51,QAQ,57.31000000000003,6.930000000000041,-1.7849999999998092,5.8799999999998365,1097.4,31.5,31.2,0.6,1.55,3.43,1,PM25
2025-06-08T17:09:51,QAQ,55.11000000000003,6.84000000000002,-1.6800000000001434,5.880000000000109,1097.8,31.5,31.4,0.59,1.47,3.89,1,PM25
2025-06-08T17:10:51,QAQ,55.32999999999996,7.020000000000062,-1.4699999999998568,6.240000000000054,1097.5,31.5,31.6,0.63,1.49,4.05,1,PM25
2025-06-08T17:11:51,QAQ,56.21000000000003,6.84000000000002,-1.1549999999999045,6.240000000000054,1097.5,31.5,31.9,0.61,1.7,7.69,1,PM25
2025-06-08T17:12:51,QAQ,56.97999999999996,6.480000000000041,-0.7350000000000477,6.240000000000054,1098.5,31.5,32.2,0.6,1.46,3.78,1,PM25
2025-06-08T17:13:51,QAQ,57.63999999999998,6.65999999999998,-1.05,6.240000000000054,1097.5,31.5,32.4,0.65,1.63,3.59,1,PM25
2025-06-08T17:14:51,QAQ,56.870000000000054,7.7399999999999185,-1.6799999999999047,6.119999999999891,1097.2,31.5,32.0,0.61,1.69,3.45,1,PM25
2025-06-08T17:15:51,QAQ,57.2,7.2,-1.364999999999952,6.119999999999891,1098.8,31.5,31.7,0.71,1.79,3.41,1,PM25
2025-06-08T17:16:51,QAQ,56.760000000000026,7.2,-1.1549999999999045,5.640000000000055,1099.2,31.5,31.8,0.65,1.66,6.52,1,PM25
2025-06-08T17:17:51,QAQ,57.31000000000003,6.84000000000002,-0.6299999999999045,5.8799999999998365,1097.5,31.5,32.0,0.58,1.57,4.7,1,PM25
2025-06-08T17:18:51,QAQ,58.96000000000003,6.75,-0.9450000000000955,6.1200000000001635,1096.6,31.5,32.4,0.65,1.8,5.31,1,PM25
2025-06-08T17:19:51,QAQ,57.75000000000001,6.929999999999938,-1.05,6.0,1097.2,31.5,32.3,0.62,1.47,4.62,1,PM25
2025-06-08T17:20:51,QAQ,57.529999999999966,6.480000000000041,-0.9449999999998568,6.239999999999782,1097.1,31.5,32.5,0.6,1.38,3.25,1,PM25
2025-06-08T17:21:51,QAQ,57.42000000000005,6.390000000000021,-1.260000000000048,6.6,1097.3,31.5,32.7,0.67,1.51,6.65,1,PM25
2025-06-08T17:22:51,QAQ,59.95,7.2900000000000205,-1.6799999999999047,6.239999999999782,1097.2,31.5,32.4,0.65,1.6,9.41,1,PM25
2025-06-08T17:23:51,QAQ,58.52000000000005,7.2,-1.9949999999998573,6.359999999999945,1096.9,31.5,31.7,0.64,1.48,4.04,1,PM25
2025-06-08T17:24:51,QAQ,55.439999999999976,6.480000000000041,-1.785000000000048,6.480000000000109,1096.6,31.5,32.0,0.62,1.57,4.33,1,PM25
2025-06-08T17:25:51,QAQ,56.21000000000003,6.75,-1.5750000000000002,6.240000000000054,1095.6,31.5,32.1,0.62,1.63,3.63,1,PM25
2025-06-08T17:26:51,QAQ,55.550000000000004,6.65999999999998,-1.364999999999952,6.359999999999945,1096.4,31.5,32.3,0.63,1.64,6.98,1,PM25
2025-06-08T17:27:51,QAQ,56.650000000000006,6.390000000000021,-1.05,5.640000000000055,1096.6,31.5,32.4,0.58,1.24,3.52,1,PM25
2025-06-08T17:28:51,QAQ,56.869999999999926,7.65,-0.7350000000000477,5.759999999999946,1097.5,31.5,32.4,0.66,1.68,5.08,1,PM25
2025-06-08T17:29:51,QAQ,58.300000000000004,6.65999999999998,-0.21000000000004768,5.759999999999946,1097.9,31.5,32.7,0.68,1.83,7.38,1,PM25
2025-06-08T17:30:51,QAQ,58.63000000000008,7.2,-0.525,5.51999999999989,1098.1,31.5,32.5,0.73,1.79,2.59,1,PM25
2025-06-08T17:31:51,QAQ,58.189999999999976,7.2900000000000205,-0.9450000000000955,6.0,1097.5,31.5,32.5,0.71,1.59,3.83,1,PM25
2025-06-08T17:32:51,QAQ,57.96999999999993,6.84000000000002,-0.840000000000191,6.240000000000054,1097.5,31.5,32.6,0.68,1.69,5.67,1,PM25
2025-06-08T17:33:51,QAQ,57.970000000000056,6.839999999999918,-1.260000000000048,6.359999999999945,1098.6,31.5,32.6,0.73,2.01,6.36,1,PM25
2025-06-08T17:34:51,QAQ,57.86000000000003,7.65,-1.05,5.759999999999946,1097.0,31.5,32.4,0.71,1.76,4.74,1,PM25
2025-06-08T17:35:51,QAQ,55.11000000000003,8.1,-1.260000000000048,4.8,1097.8,31.5,31.7,0.68,1.89,7.47,1,PM25
2025-06-08T17:36:51,QAQ,53.46000000000003,7.380000000000041,-1.1550000000001432,5.159999999999945,1097.3,31.4,31.7,0.66,1.73,4.8,1,PM25
2025-06-08T17:37:51,QAQ,52.36000000000003,7.10999999999998,-0.8399999999999523,5.3999999999999995,1096.9,31.4,32.1,0.65,1.7,3.77,1,PM25
2025-06-08T17:38:51,QAQ,53.56999999999993,7.740000000000021,-0.8399999999999523,5.040000000000054,1097.0,31.4,32.0,0.61,1.42,4.14,1,PM25
2025-06-08T17:39:51,QAQ,51.91999999999993,8.28000000000004,-1.259999999999809,5.0399999999997815,1097.4,31.4,31.6,0.61,1.73,3.7,1,PM25
2025-06-08T17:40:51,QAQ,51.260000000000026,7.829999999999939,-0.8399999999999523,4.680000000000109,1097.4,31.4,31.5,0.62,1.98,5.77,1,PM25
2025-06-08T17:41:51,QAQ,51.47999999999996,8.190000000000023,-0.6299999999999045,4.559999999999945,1097.5,31.3,31.7,0.61,1.44,4.07,1,PM25
2025-06-08T17:42:51,QAQ,51.91999999999993,7.919999999999959,-0.42000000000009546,4.320000000000164,1096.9,31.3,31.6,0.59,1.31,5.89,1,PM25
2025-06-08T17:43:51,QAQ,52.36000000000003,8.1,-0.42000000000009546,4.2,1097.6,31.3,31.6,0.58,1.48,5.0,1,PM25
2025-06-08T17:44:51,QAQ,51.260000000000026,8.1,-0.42000000000009546,4.440000000000055,1098.1,31.3,31.7,0.6,1.68,7.42,1,PM25
2025-06-08T17:45:51,QAQ,51.03999999999998,7.55999999999998,-0.31499999999995226,4.320000000000164,1098.8,31.3,31.8,0.61,1.67,4.0,1,PM25
2025-06-08T17:46:51,QAQ,52.470000000000056,7.2900000000000205,-0.42000000000009546,5.040000000000054,1095.2,31.2,32.1,0.62,1.72,3.51,1,PM25
2025-06-08T17:47:51,QAQ,52.57999999999996,7.289999999999918,-0.31499999999995226,4.8,1095.7,31.2,32.1,0.62,1.43,4.66,1,PM25
2025-06-08T17:48:51,QAQ,55.00000000000001,7.470000000000062,-0.525,5.0399999999997815,1098.1,31.2,32.1,0.61,1.4,6.14,1,PM25
2025-06-08T17:49:51,QAQ,55.00000000000001,7.2900000000000205,-0.525,5.160000000000218,1096.8,31.2,32.2,0.65,1.63,4.04,1,PM25
2025-06-08T17:50:51,QAQ,52.470000000000056,7.2900000000000205,-0.209999999999809,4.8,1097.7,31.2,32.3,0.63,1.54,3.36,1,PM25
2025-06-08T17:51:51,QAQ,54.119999999999926,7.469999999999959,0.10499999999990445,4.8,1097.1,31.1,32.5,0.66,1.6,2.35,1,PM25
2025-06-08T17:52:51,QAQ,54.67000000000005,6.930000000000041,0.0,5.040000000000054,1096.5,31.1,32.7,0.59,1.73,6.13,1,PM25
2025-06-08T17:53:51,QAQ,57.08999999999998,7.379999999999939,-0.31499999999995226,5.159999999999945,1097.1,31.1,32.5,0.67,1.69,3.36,1,PM25
2025-06-08T17:54:51,QAQ,56.1,7.2,-0.42000000000009546,5.3999999999999995,1096.4,31.1,32.3,0.67,1.65,3.02,1,PM25
2025-06-08T17:55:51,QAQ,54.22999999999996,6.84000000000002,-0.42000000000009546,5.159999999999945,1097.0,31.1,32.6,0.67,1.58,5.07,1,PM25
2025-06-08T17:56:51,QAQ,53.35,7.469999999999959,-0.21000000000004768,5.040000000000054,1098.1,31.1,32.5,0.66,1.89,5.92,1,PM25
2025-06-08T17:57:51,QAQ,55.98999999999998,7.469999999999959,-0.525,4.919999999999891,1096.1,31.0,32.4,0.65,1.77,6.08,1,PM25
2025-06-08T17:58:51,QAQ,54.119999999999926,6.929999999999938,-0.525,5.159999999999945,1098.8,31.0,32.4,0.64,1.58,5.83,1,PM25
2025-06-08T17:59:51,QAQ,52.689999999999976,6.75,-0.7350000000000477,5.040000000000054,1097.2,31.0,32.4,0.6,1.37,4.53,1,PM25
2025-06-08T18:00:51,QAQ,53.23999999999998,6.84000000000002,-0.525,5.040000000000054,1097.6,31.0,32.4,0.65,1.54,6.5,1,PM25
2025-06-08T18:01:51,QAQ,53.56999999999993,7.2,-0.10499999999990445,4.559999999999945,1097.3,31.0,32.4,0.63,1.35,3.28,1,PM25
2025-06-08T18:02:51,QAQ,53.78999999999998,8.1,-0.315000000000191,4.440000000000055,1097.5,31.0,32.0,0.62,1.65,6.26,1,PM25
2025-06-08T18:03:51,QAQ,53.56999999999993,7.380000000000041,-1.4700000000000955,5.040000000000054,1097.5,31.0,31.7,0.61,1.4,4.68,1,PM25
2025-06-08T18:04:51,QAQ,49.83000000000008,7.469999999999959,-1.6799999999999047,5.3999999999999995,1096.7,31.0,31.4,0.6,1.61,6.79,1,PM25
2025-06-08T18:05:51,QAQ,49.61000000000003,7.019999999999959,-1.6799999999999047,5.51999999999989,1096.5,31.0,31.3,0.66,1.87,3.81,1,PM25
2025-06-08T18:06:51,QAQ,49.60999999999991,6.929999999999938,-1.5750000000000002,5.640000000000055,1096.8,31.0,31.3,0.61,1.72,5.59,1,PM25
2025-06-08T18:07:51,QAQ,50.37999999999996,6.75,-1.7849999999998092,6.239999999999782,1096.9,31.0,31.4,0.58,1.48,4.51,1,PM25
2025-06-08T18:08:51,QAQ,49.27999999999996,6.75,-1.7849999999998092,6.0,1096.2,31.0,31.5,0.57,1.59,4.89,1,PM25
2025-06-08T18:09:51,QAQ,46.63999999999998,6.75,-1.8899999999999522,6.119999999999891,1095.4,31.0,31.4,0.62,1.38,3.32,1,PM25
2025-06-08T18:10:51,QAQ,47.300000000000004,6.570000000000062,-1.8899999999999522,6.1200000000001635,1096.6,30.9,31.5,0.64,1.89,4.88,1,PM25
2025-06-08T18:11:51,QAQ,48.95,6.480000000000041,-1.8899999999999522,6.480000000000109,1096.4,30.9,31.6,0.59,1.77,5.39,1,PM25
2025-06-08T18:12:51,QAQ,47.85,6.84000000000002,-1.9950000000000956,6.359999999999945,1095.9,30.9,31.6,0.6,1.59,2.74,1,PM25
2025-06-08T18:13:51,QAQ,49.17000000000005,6.570000000000062,-1.785000000000048,6.240000000000054,1095.3,30.9,31.8,0.57,1.39,5.08,1,PM25
2025-06-08T18:14:51,QAQ,46.08999999999998,6.480000000000041,-1.6799999999999047,6.479999999999836,1096.0,30.9,32.0,0.59,1.77,5.83,1,PM25
2025-06-08T18:15:51,QAQ,48.83999999999998,6.390000000000021,-1.5750000000000002,6.6,1094.8,30.9,32.2,0.62,1.44,3.09,1,PM25
2025-06-08T18:16:51,QAQ,49.61000000000003,6.119999999999959,-1.364999999999952,6.359999999999945,1097.3,30.9,32.4,0.63,1.56,2.6,1,PM25
2025-06-08T18:17:51,QAQ,50.48999999999998,6.119999999999959,-1.364999999999952,6.119999999999891,1096.6,30.9,32.6,0.66,1.82,9.7,1,PM25
2025-06-08T18:18:51,QAQ,50.82000000000006,6.390000000000021,-0.9449999999998568,6.240000000000054,1097.3,30.9,32.7,0.61,1.39,3.94,1,PM25
2025-06-08T18:19:51,QAQ,51.03999999999998,6.480000000000041,-0.7350000000000477,6.359999999999945,1098.6,30.9,32.8,0.66,1.71,3.51,1,PM25
2025-06-08T18:20:51,QAQ,54.010000000000026,6.2099999999999795,-0.42000000000009546,5.759999999999946,1099.1,30.9,33.0,0.69,1.81,3.19,1,PM25
2025-06-08T18:21:51,QAQ,56.1,6.3,-0.31499999999995226,6.119999999999891,1097.6,30.9,33.3,0.66,1.77,6.93,1,PM25
2025-06-08T18:22:51,QAQ,54.89000000000011,6.839999999999918,-1.1550000000001432,6.240000000000054,1097.8,30.9,33.1,0.72,1.69,4.75,1,PM25
2025-06-08T18:23:51,QAQ,55.00000000000001,6.2099999999999795,-1.260000000000048,6.360000000000218,1097.3,30.9,32.9,0.6,1.21,1.99,1,PM25
2025-06-08T18:24:51,QAQ,54.89000000000011,6.2099999999999795,-0.9449999999998568,6.119999999999891,1097.3,30.8,33.0,0.63,1.59,3.88,1,PM25
2025-06-08T18:25:51,QAQ,54.89000000000011,6.480000000000041,-1.05,6.359999999999945,1099.1,30.8,33.1,0.62,1.44,4.32,1,PM25
2025-06-08T18:26:51,QAQ,53.900000000000006,5.8500000000000005,-1.05,6.239999999999782,1097.4,30.8,33.2,0.63,1.39,3.88,1,PM25
2025-06-08T18:27:51,QAQ,55.550000000000004,6.210000000000082,-0.525,6.240000000000054,1099.7,30.8,33.5,0.67,1.6,5.34,1,PM25
2025-06-08T18:28:51,QAQ,53.35,6.210000000000082,-0.7350000000000477,6.240000000000054,1099.4,30.8,33.7,0.67,1.52,2.26,1,PM25
2025-06-08T18:29:51,QAQ,55.66000000000003,6.84000000000002,-0.7350000000000477,6.0,1098.3,30.8,33.2,0.66,1.36,2.72,1,PM25
2025-06-08T18:30:51,QAQ,55.00000000000001,6.5699999999999585,-1.260000000000048,6.0,1098.7,30.8,33.0,0.67,1.43,2.59,1,PM25
2025-06-08T18:31:51,QAQ,52.25000000000001,6.84000000000002,-1.5750000000000002,5.759999999999946,1097.8,30.8,32.7,0.68,1.58,3.48,1,PM25
2025-06-08T18:32:51,QAQ,52.800000000000004,6.5699999999999585,-1.6799999999999047,5.8799999999998365,1097.3,30.7,32.4,0.65,1.68,3.71,1,PM25
2025-06-08T18:33:51,QAQ,52.13999999999998,6.5699999999999585,-1.4700000000000955,6.240000000000054,1095.2,30.7,32.4,0.62,1.56,7.16,1,PM25
2025-06-08T18:34:51,QAQ,51.7,6.839999999999918,-1.6799999999999047,5.759999999999946,1096.9,30.7,32.4,0.66,1.9,6.02,1,PM25
2025-06-08T18:35:51,QAQ,49.27999999999996,7.55999999999998,-1.5750000000000002,5.640000000000055,1095.5,30.7,32.0,0.64,1.41,2.16,1,PM25
2025-06-08T18:36:51,QAQ,49.50000000000001,6.839999999999918,-1.6799999999999047,5.759999999999946,1096.1,30.7,31.8,0.59,1.35,2.97,1,PM25
