DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI
2025-04-13T17:00:22,QAQ,745.58,609.3000000000001,1727.25,1985.5199999999998,1134.9,21.7,27.2,0.33,1.13,1.64,0.3002712776098853
2025-04-13T17:01:22,QAQ,745.4700000000001,610.11,1726.7250000000001,1985.3999999999999,1134.7,21.7,26.7,0.34,0.88,1.6,0.2943897495762447
2025-04-13T17:02:22,QAQ,744.7,610.2,1726.83,1985.1599999999999,1135.0,21.7,26.2,0.3,0.6,2.79,0.28805565561616037
2025-04-13T17:03:22,QAQ,745.03,609.75,1727.1450000000002,1985.5199999999998,1135.1,21.7,26.4,0.31,0.71,0.85,0.2861882742538624
2025-04-13T17:04:22,QAQ,747.23,610.65,1727.355,1985.6399999999999,1137.6,21.7,26.7,0.33,0.88,1.27,0.28666537993956914
2025-04-13T17:05:22,QAQ,746.24,610.2,1727.1450000000002,1985.6399999999999,1135.0,21.7,26.5,0.45,1.22,2.42,0.28963517261732813
2025-04-13T17:06:22,QAQ,746.5700000000002,609.84,1727.25,1985.6399999999999,1134.9,21.7,27.0,0.32,0.95,1.89,0.2899507683575531
2025-04-13T17:07:22,QAQ,747.34,609.39,1727.1450000000002,1985.5199999999998,1135.4,21.6,26.7,0.32,0.97,1.71,0.29030270916554546
2025-04-13T17:08:22,QAQ,745.2500000000001,610.3800000000001,1726.83,1985.3999999999999,1134.6,21.6,25.9,0.38,0.91,2.46,0.2902604975461319
2025-04-13T17:09:22,QAQ,745.8000000000001,609.9300000000001,1727.1450000000002,1985.7599999999998,1135.8,21.6,26.4,0.33,0.97,1.44,0.29051231849947384
2025-04-13T17:10:22,QAQ,747.23,609.21,1727.46,1985.6399999999999,1133.9,21.6,27.0,0.36,0.81,2.41,0.290038768509633
2025-04-13T17:11:22,QAQ,746.24,609.75,1727.46,1985.6399999999999,1135.4,21.5,27.1,0.34,1.0,2.55,0.2903859007092207
2025-04-13T17:12:22,QAQ,746.35,610.2,1727.25,1985.3999999999999,1138.1,21.5,27.1,0.38,1.26,2.69,0.2916142849068501
2025-04-13T17:13:22,QAQ,746.46,609.3000000000001,1727.04,1985.7599999999998,1136.9,21.5,26.9,0.36,0.92,1.64,0.29152951445239067
2025-04-13T17:14:22,QAQ,746.6800000000001,609.5699999999999,1727.04,1985.5199999999998,1134.7,21.5,27.0,0.35,1.02,1.61,0.29176754299127844
2025-04-13T17:15:22,QAQ,746.6800000000001,609.21,1726.83,1985.28,1135.7,21.4,26.4,0.35,1.08,1.59,0.2921496248795221
2025-04-13T17:16:22,QAQ,746.6800000000001,609.66,1727.04,1985.7599999999998,1132.1,21.4,26.5,0.32,0.72,1.07,0.2914971632763791
2025-04-13T17:17:22,QAQ,745.9100000000001,609.48,1727.355,1985.5199999999998,1133.4,21.4,26.8,0.34,0.89,1.37,0.29136043551852414
2025-04-13T17:18:22,QAQ,745.9100000000001,609.84,1727.1450000000002,1985.3999999999999,1135.6,21.4,26.9,0.4,1.15,1.95,0.29187793100682313
2025-04-13T17:19:22,QAQ,746.46,609.0300000000001,1727.25,1985.6399999999999,1135.5,21.3,27.1,0.34,1.0,1.47,0.2919933742702974
2025-04-13T17:20:22,QAQ,746.24,609.75,1727.04,1985.5199999999998,1135.5,21.3,27.0,0.37,1.33,2.51,0.2928328859590746
2025-04-13T17:21:22,QAQ,747.0100000000001,608.85,1727.04,1985.5199999999998,1134.3,21.2,26.5,0.41,1.29,3.24,0.2935109039808229
2025-04-13T17:22:22,QAQ,746.9000000000001,608.67,1727.25,1985.7599999999998,1135.0,21.2,26.8,0.43,1.22,1.68,0.293988687308895
2025-04-13T17:23:22,QAQ,746.6800000000001,609.21,1727.04,1985.6399999999999,1136.5,21.1,26.9,0.37,1.02,2.05,0.2940352503894444
2025-04-13T17:24:22,QAQ,746.46,608.4,1727.1450000000002,1985.7599999999998,1134.8,21.1,27.1,0.39,1.2,1.85,0.29441600717654814
2025-04-13T17:25:22,QAQ,746.0200000000001,608.4,1727.565,1986.0,1138.9,21.0,27.9,0.32,0.89,1.53,0.2942107135657405
2025-04-13T17:26:22,QAQ,747.34,608.0400000000001,1727.25,1985.7599999999998,1135.7,21.0,27.8,0.37,0.93,1.63,0.29408859619488836
2025-04-13T17:27:22,QAQ,746.13,608.76,1727.1450000000002,1985.5199999999998,1136.3,21.0,27.4,0.37,1.01,3.29,0.29410830023854145
2025-04-13T17:28:22,QAQ,746.5700000000002,608.85,1727.46,1985.88,1136.7,21.0,28.2,0.35,0.84,1.2,0.29385356228187265
