DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,246,39,-11,-25,6,0,0.00000,0.00000,0,3114874028
04/06/25 03:56:29,15.99,,,,,519.30,15.30,41.30,7.14,9.32,9.55,0.00,0.00,1,13.73,1.81,40.93,1,-42,38,2,3,STAT,f,LAT,LON,W,CRC
04/06/25 03:57:29,15.98,,,,,519.75,15.30,41.70,7.21,10.34,10.42,0.00,0.00,1,13.73,0.51,36.54,1,-41,37,1,2,STAT,f,LAT,LON,W,CRC
04/06/25 03:58:29,15.98,,,,,523.05,15.30,42.80,7.33,10.36,10.59,0.00,0.00,1,13.70,0.14,34.47,1,-42,37,2,2,STAT,f,LAT,LON,W,CRC
04/06/25 03:59:29,15.97,,,,,532.34,15.30,43.30,8.10,11.32,11.45,0.00,0.00,1,13.70,0.04,31.72,1,-40,37,1,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:00:30,15.92,,,,,541.49,15.20,43.40,7.87,11.32,11.51,0.00,0.00,1,13.91,150.81,32.89,1,-39,39,2,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:01:25,15.90,,,,,546.47,15.30,43.20,8.33,11.69,11.77,0.00,0.00,1,13.80,47.33,41.96,1,-40,36,2,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:02:26,15.89,,,,,549.34,15.20,43.00,9.59,13.47,13.97,0.00,0.00,1,13.77,13.37,37.89,1,-43,37,1,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:03:26,15.88,,,,,550.42,15.20,43.10,10.84,15.70,15.88,0.00,0.00,1,13.73,3.78,37.22,1,-43,35,2,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:04:26,15.88,,,,,550.56,15.30,42.70,10.59,15.07,15.26,0.00,0.00,1,13.73,1.07,37.31,1,-43,35,2,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:05:26,15.87,,,,,549.13,15.20,42.70,10.73,15.25,15.50,0.00,0.00,1,13.70,0.30,41.58,1,-40,35,2,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:06:28,15.83,,,,,546.36,15.20,42.50,10.43,14.80,15.21,0.00,0.00,1,13.98,152.44,37.80,1,-39,35,2,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:07:28,15.80,,,,,544.29,15.20,42.60,11.45,15.86,16.16,0.00,0.00,1,13.87,80.06,35.81,1,-43,34,1,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:08:28,15.79,,,,,542.75,15.20,42.80,11.53,16.32,16.89,0.00,0.00,1,13.80,22.61,35.31,1,-42,34,1,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:09:28,15.79,,,,,540.63,15.20,41.20,12.11,17.84,18.31,0.00,0.00,1,13.77,6.39,32.85,1,-40,33,1,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:10:29,15.79,,,,,535.98,15.20,42.00,12.63,18.21,18.77,0.00,0.00,1,13.73,1.80,32.16,1,-41,33,2,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:11:29,15.78,,,,,534.05,15.20,42.50,12.57,18.21,18.83,0.00,0.00,1,13.70,0.51,38.18,1,-42,33,1,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:12:29,15.77,,,,,532.87,15.20,42.50,13.67,19.46,19.79,0.00,0.00,1,13.70,0.14,37.39,1,-39,33,1,1,STAT,f,LAT,LON,W,CRC
04/06/25 04:13:29,15.72,,,,,531.85,15.20,42.50,18.63,26.86,27.69,0.00,0.00,1,13.70,0.04,35.45,1,-40,34,1,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:14:29,15.70,,,,,530.76,15.10,42.60,17.45,24.76,25.67,0.00,0.00,1,13.91,149.01,32.41,1,-40,31,2,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:15:30,15.69,,,,,529.50,15.20,41.70,15.29,21.66,22.65,0.00,0.00,1,13.84,42.08,31.99,1,-43,34,1,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:16:30,15.69,,,,,526.84,15.10,41.50,14.93,20.89,21.89,0.00,0.00,1,13.77,11.89,32.86,1,-42,32,1,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:17:31,15.68,,,,,524.20,15.10,41.50,14.83,19.57,20.70,0.00,0.00,1,13.73,3.36,37.23,1,-41,33,2,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:18:31,15.68,,,,,521.90,15.10,40.90,14.94,19.96,20.96,0.00,0.00,1,13.73,0.95,34.86,1,-43,34,1,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:19:31,15.67,,,,,519.67,15.10,40.70,15.70,22.00,22.86,0.00,0.00,1,13.70,0.27,33.91,1,-43,34,2,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:20:31,15.62,,,,,517.36,15.10,40.70,14.12,19.72,20.47,0.00,0.00,1,13.70,0.08,35.08,1,-40,35,1,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:21:31,15.60,,,,,515.90,15.10,40.60,10.47,14.83,15.74,0.00,0.00,1,13.98,179.54,35.20,1,-41,34,1,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:22:26,15.59,,,,,515.34,15.10,40.10,7.71,11.86,12.22,0.00,0.00,1,13.84,56.34,35.93,1,-42,36,1,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:23:26,15.59,,,,,514.77,15.00,40.40,7.00,10.41,10.54,0.00,0.00,1,13.80,15.91,36.12,1,-39,35,2,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:24:26,15.59,,,,,514.27,15.00,40.50,6.14,8.48,9.37,0.00,0.00,1,13.77,4.49,33.44,1,-39,33,1,1,STAT,f,LAT,LON,W,CRC
04/06/25 04:25:26,15.58,,,,,514.03,15.10,40.70,6.09,8.75,9.42,0.00,0.00,1,13.73,1.27,37.28,1,-40,33,2,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:26:27,15.57,,,,,513.98,15.00,41.10,6.20,8.69,8.96,0.00,0.00,1,13.73,0.36,32.02,1,-39,33,1,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:27:30,15.53,,,,,513.99,15.00,40.90,6.10,8.56,8.70,0.00,0.00,1,13.98,212.08,39.74,1,-36,33,1,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:28:30,15.51,,,,,514.00,15.00,40.20,5.75,8.12,8.38,0.00,0.00,1,13.87,90.25,33.74,1,-41,33,1,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:29:30,15.50,,,,,514.00,15.00,39.80,5.60,8.27,8.64,0.00,0.00,1,13.80,25.49,34.14,1,-41,32,1,1,STAT,f,LAT,LON,W,CRC
04/06/25 04:30:30,15.49,,,,,514.00,15.00,40.20,5.87,8.37,8.50,0.00,0.00,1,13.77,7.20,32.97,1,-40,33,1,1,STAT,f,LAT,LON,W,CRC
04/06/25 04:31:30,15.49,,,,,514.00,15.00,40.30,5.93,8.52,8.71,0.00,0.00,1,13.73,2.03,35.33,1,-40,33,1,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:32:30,15.49,,,,,514.00,15.00,40.30,5.76,8.10,8.16,0.00,0.00,1,13.70,0.57,36.11,1,-37,34,1,2,STAT,f,LAT,LON,W,CRC
04/06/25 04:33:30,15.48,,,,,514.00,15.00,40.40,5.78,7.76,8.06,0.00,0.00,1,13.70,0.16,32.56,1,-41,35,1,3,STAT,f,LAT,LON,W,CRC
04/06/25 04:34:30,15.47,,,,,514.00,15.00,41.10,6.06,7.78,8.43,0.00,0.00,1,13.70,0.05,32.75,1,-39,34,1,2,STAT,f,LAT,LON,W,CRC
