DATE,TE,CO,NO,NO2,O3,CO2,T,RH,P,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,145,10,-11,-23,86,0,0.00000,0.00000,0,CRC
05/10/26 03:58:53,15.61,259.94,8.92,18.58,13.57,427.46,14.10,61.60,1011.00,0.23,1.38,1.38,34.00,0.22,1,13.24,0.00,86.46,1,-32,11,1,4,STAT,60,LAT,LON,W,ÿÿÿýÿ,4235748220
05/10/26 03:59:49,15.60,231.79,8.49,18.52,13.63,429.46,14.10,62.90,1011.00,0.24,1.36,1.36,34.50,0.23,1,13.24,0.00,82.83,1,-33,11,2,4,STAT,60,LAT,LON,W,ÿÿÿýÿ,579749268
05/10/26 04:00:46,15.54,244.39,7.50,17.94,13.72,431.92,14.10,62.00,1011.00,0.13,1.22,1.22,37.20,0.21,1,13.24,0.00,88.23,1,-31,12,2,3,STAT,60,LAT,LON,W,ÿÿÿýÿ,3850965318
05/10/26 04:01:48,15.51,250.72,9.47,17.55,13.46,433.01,14.10,61.20,1012.00,0.50,1.10,1.10,39.10,0.22,1,13.24,0.00,90.71,1,-31,11,2,3,STAT,60,LAT,LON,W,ÿÿÿýÿ,49839089
05/10/26 04:02:45,15.50,232.17,9.26,17.20,14.33,431.41,14.10,61.40,1011.00,0.31,0.92,1.20,38.10,0.22,1,13.24,0.00,82.21,1,-33,11,2,3,STAT,60,LAT,LON,W,ÿÿÿýÿ,3702534471
05/10/26 04:03:46,15.44,216.38,9.04,17.33,14.41,429.23,14.10,62.10,1011.00,0.70,1.49,1.59,35.50,0.27,1,13.24,0.00,79.31,1,-31,11,2,3,STAT,60,LAT,LON,W,ÿÿÿýÿ,3600488451
05/10/26 04:04:47,15.41,219.72,7.02,18.83,12.49,429.68,14.00,63.10,1011.00,0.25,1.28,1.31,33.40,0.29,1,13.24,0.00,78.33,1,-34,11,2,4,STAT,60,LAT,LON,W,ÿÿÿýÿ,2131896224
05/10/26 04:05:45,15.39,204.94,7.82,21.38,8.41,432.16,14.00,62.80,1012.00,0.09,0.78,0.79,41.70,0.26,1,13.24,0.00,92.11,1,-31,11,8,3,STAT,60,LAT,LON,W,ÿÿÿýÿ,1875248272
05/10/26 04:06:47,15.33,186.71,8.51,19.30,10.59,433.73,13.90,63.70,1011.00,0.54,1.27,1.27,35.60,0.26,1,13.24,0.00,83.63,1,-30,11,4,3,STAT,60,LAT,LON,W,ÿÿÿýÿ,758980467
05/10/26 04:07:49,15.31,180.48,7.49,18.21,12.69,435.01,13.90,62.90,1012.00,0.80,1.48,1.48,48.00,0.27,1,13.24,0.00,81.88,1,-29,12,2,3,STAT,60,LAT,LON,W,ÿÿÿýÿ,2426813432
05/10/26 04:08:47,15.28,175.69,7.99,17.00,14.72,435.84,13.80,62.80,1011.00,0.32,1.17,1.21,38.00,0.23,1,13.24,0.00,79.10,1,-31,11,1,3,STAT,60,LAT,LON,W,ÿÿÿýÿ,1897322583
05/10/26 04:09:49,15.23,174.87,10.82,17.36,13.12,435.94,13.80,62.80,1011.00,0.11,1.42,1.62,35.10,0.24,1,13.24,0.00,77.79,1,-32,9,2,3,STAT,60,LAT,LON,W,ÿÿÿýÿ,970690198
05/10/26 04:10:46,15.20,175.25,9.53,18.09,12.86,436.27,13.80,63.30,1011.00,0.31,1.47,1.55,34.50,0.28,1,13.24,0.00,77.52,1,-33,9,2,3,STAT,60,LAT,LON,W,ÿÿÿýÿ,4080958809
05/10/26 04:11:48,15.16,165.28,9.29,18.06,12.28,437.64,13.80,63.30,1011.00,0.31,1.17,1.20,36.60,0.24,1,13.24,0.00,76.92,1,-29,10,2,3,STAT,60,LAT,LON,W,ÿÿÿýÿ,3886286575
05/10/26 04:12:47,15.12,167.52,8.65,16.99,13.03,438.53,13.80,63.00,1012.00,0.28,1.16,1.17,36.30,0.26,1,13.24,0.00,85.17,1,-31,11,2,4,STAT,60,LAT,LON,W,ÿÿÿýÿ,406980881
05/10/26 04:13:49,15.10,174.17,8.50,17.18,13.37,438.25,13.80,63.40,1012.00,0.12,0.86,1.04,34.10,0.28,1,13.24,0.00,79.54,1,-33,10,2,3,STAT,60,LAT,LON,W,ÿÿÿýÿ,2597773446
05/10/26 04:14:46,15.05,183.35,8.69,17.48,12.49,438.45,13.80,63.00,1012.00,0.27,0.88,0.95,34.10,0.23,1,13.24,0.00,85.27,1,-31,11,2,3,STAT,60,LAT,LON,W,ÿÿÿýÿ,1126058897
05/10/26 04:15:48,15.02,189.94,9.63,17.70,12.48,439.26,13.80,62.50,1012.00,0.27,1.01,1.40,32.40,0.25,1,13.24,0.00,84.98,1,-32,10,3,3,STAT,60,LAT,LON,W,ÿÿÿýÿ,143411985
05/10/26 04:16:49,15.00,178.81,8.62,17.15,12.45,439.45,13.80,62.80,1012.00,0.19,1.36,1.69,32.70,0.24,0,13.24,0.00,77.42,1,-31,11,2,3,STAT,60,LAT,LON,W,ÿÿÿýÿ,4054763442
05/10/26 04:17:51,14.94,173.80,8.03,18.07,12.53,439.16,13.80,63.70,1012.00,0.37,1.13,1.25,34.10,0.26,0,13.24,0.00,80.65,1,-30,11,1,3,STAT,60,LAT,LON,W,ÿÿÿýÿ,4282774041
05/10/26 04:18:48,14.92,168.57,8.41,17.51,13.36,439.29,13.70,63.10,1012.00,0.15,1.02,1.11,32.40,0.25,0,13.24,0.00,80.65,1,-30,11,1,3,STAT,60,LAT,LON,W,ÿÿÿýÿ,805386938
05/10/26 04:19:47,14.90,173.84,7.42,16.78,13.04,439.32,13.70,63.60,1012.00,0.42,1.33,1.39,33.90,0.28,0,13.20,0.00,90.32,1,-32,12,1,2,STAT,60,LAT,LON,W,ÿÿÿýÿ,3736461267
05/10/26 04:20:48,14.85,169.13,7.79,17.72,11.63,439.84,13.70,64.20,1012.00,0.15,1.36,1.51,34.00,0.26,0,13.24,0.00,77.42,1,-31,11,1,3,STAT,60,LAT,LON,W,ÿÿÿýÿ,2183356928
05/10/26 04:21:50,14.82,164.07,7.59,18.17,11.29,442.23,13.70,63.90,1012.00,0.14,1.09,1.14,34.30,0.25,0,13.20,0.00,77.42,1,-30,11,2,2,STAT,60,LAT,LON,W,ÿÿÿýÿ,1481439190
05/10/26 04:22:46,14.81,165.96,7.99,18.09,11.65,444.48,13.60,63.70,1012.00,0.56,1.55,1.61,33.60,0.29,0,13.24,0.00,77.42,1,-29,11,2,2,STAT,60,LAT,LON,W,ÿÿÿýÿ,859002945
05/10/26 04:23:49,14.76,170.92,9.02,17.89,11.28,444.57,13.60,64.00,1012.00,0.38,1.43,1.45,32.10,0.26,0,13.24,0.00,77.42,1,-31,11,2,2,STAT,60,LAT,LON,W,ÿÿÿýÿ,925255596
