DATE,TE,CO,NO,NO2,O3,CO2,T,RH,P,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,224,17,-11,-23,86,0,0.00000,0.00000,0,CRC
06/12/26 03:56:23,18.74,352.31,5.63,18.67,10.84,425.09,17.40,61.00,1015.00,0.00,0.05,0.05,28.10,0.21,1,13.34,6.83,80.89,1,-27,19,2,2,STAT,60,LAT,LON,W,ÿ,3592294015
06/12/26 03:57:26,18.69,356.89,5.52,19.01,11.20,427.36,17.30,61.30,1015.00,0.00,0.26,0.45,35.00,0.19,1,13.34,6.56,79.12,1,-26,18,2,3,STAT,60,LAT,LON,W,ÿ,1160117296
06/12/26 03:58:23,18.65,325.40,5.42,18.63,11.71,428.83,17.30,61.50,1015.00,0.00,0.13,0.31,33.80,0.17,1,13.31,4.40,86.73,1,-25,18,3,3,STAT,60,LAT,LON,W,ÿ,1729427471
06/12/26 03:59:25,18.64,295.24,4.92,17.83,12.30,429.04,17.30,61.90,1015.00,0.00,0.04,0.24,55.90,0.10,1,13.31,3.88,88.08,1,-29,18,2,3,STAT,60,LAT,LON,W,ÿ,2485964955
06/12/26 04:00:23,18.59,310.84,5.70,18.71,12.05,429.47,17.20,62.30,1015.00,0.00,0.11,0.18,40.50,0.21,1,13.31,3.43,84.74,1,-28,17,3,3,STAT,60,LAT,LON,W,ÿ,71826889
06/12/26 04:01:25,18.56,309.58,4.92,18.38,12.14,429.81,17.20,62.20,1015.00,0.00,0.31,0.33,37.20,0.27,1,13.31,2.46,78.65,1,-29,18,3,4,STAT,60,LAT,LON,W,ÿ,1515495562
06/12/26 04:02:25,18.54,305.94,3.58,16.62,13.72,429.93,17.10,61.40,1015.00,0.00,0.34,0.35,21.80,0.24,1,13.31,0.88,79.21,1,-29,20,0,3,STAT,60,LAT,LON,W,ÿ,2008101630
06/12/26 04:03:27,18.48,290.31,4.99,17.96,12.59,429.68,17.10,62.40,1015.00,0.00,0.20,0.20,32.40,0.25,1,13.31,0.25,83.46,1,-28,17,2,3,STAT,60,LAT,LON,W,ÿ,4136782644
06/12/26 04:04:24,18.45,318.21,6.14,17.94,11.26,429.26,17.00,62.60,1015.00,0.00,0.06,0.06,32.90,0.20,1,13.31,0.08,86.43,1,-27,16,2,3,STAT,60,LAT,LON,W,ÿ,2880842553
06/12/26 04:05:27,18.42,471.61,5.92,17.69,11.49,429.50,17.00,63.00,1015.00,0.00,0.05,0.06,37.90,0.19,1,13.31,0.02,81.16,1,-25,16,1,4,STAT,60,LAT,LON,W,ÿ,174939699
06/12/26 04:06:29,18.37,495.26,6.51,16.94,11.93,429.82,16.90,63.00,1015.00,0.00,0.10,0.10,33.40,0.20,1,13.27,0.01,77.80,1,-23,16,2,3,STAT,60,LAT,LON,W,ÿ,3345404044
06/12/26 04:07:27,18.35,366.54,6.83,17.94,11.07,430.78,16.90,63.40,1015.00,0.00,0.14,0.14,36.20,0.20,1,13.27,0.00,76.24,1,-23,15,1,3,STAT,60,LAT,LON,W,ÿ,2136906710
