DATE,TE,CO,NO,NO2,O3,CO2,T,RH,P,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,168,20,-13,-11,86,0,0.00000,0.00000,0,CRC
06/15/26 03:57:38,24.11,426.03,2.04,20.15,3.63,520.15,22.40,62.40,1013.00,1.65,2.48,2.76,223.40,0.19,1,13.34,5.10,91.45,1,-64,25,4,5,STAT,60,LAT,LON,W,ÿ,4154909613
06/15/26 03:58:35,24.05,431.09,2.58,20.08,3.13,513.33,22.40,62.10,1013.00,1.69,2.44,2.55,224.00,0.20,1,13.34,3.81,81.33,1,-66,25,4,5,STAT,60,LAT,LON,W,ÿ,2719736045
06/15/26 03:59:37,24.01,416.64,1.60,20.61,4.08,506.44,22.40,62.70,1013.00,1.33,2.26,2.30,226.20,0.19,1,13.34,3.39,77.37,1,-63,26,4,5,STAT,60,LAT,LON,W,ÿ,4005824167
06/15/26 04:00:34,23.98,414.87,2.65,21.36,1.90,503.66,22.40,63.20,1013.00,1.63,2.49,2.51,224.90,0.18,1,13.34,1.68,77.32,1,-63,23,4,5,STAT,60,LAT,LON,W,ÿ,3494913691
06/15/26 04:01:35,23.92,411.33,1.30,21.61,1.01,504.79,22.40,63.30,1013.00,1.47,2.32,2.32,224.60,0.18,1,13.31,0.48,80.93,1,-62,26,5,4,STAT,60,LAT,LON,W,ÿ,73367729
06/15/26 04:02:36,23.89,408.55,1.04,21.73,0.76,508.79,22.40,63.80,1013.00,1.37,1.89,1.89,225.10,0.18,1,13.31,0.13,78.32,1,-61,25,4,5,STAT,60,LAT,LON,W,ÿ,1649601768
06/15/26 04:03:37,23.83,403.28,1.66,22.22,0.60,513.87,22.30,64.30,1013.00,1.54,2.50,2.61,230.80,0.16,1,13.31,0.04,78.23,1,-60,25,5,5,STAT,60,LAT,LON,W,ÿ,3362237923
06/15/26 04:04:34,23.80,415.58,2.88,21.37,2.45,519.96,22.30,64.60,1013.00,1.76,2.44,2.48,231.20,0.15,1,13.31,0.01,88.78,1,-60,23,3,5,STAT,60,LAT,LON,W,ÿ,3820196833
06/15/26 04:05:36,23.74,431.93,2.34,21.69,2.48,527.55,22.20,64.60,1013.00,1.60,2.44,2.66,234.80,0.14,1,13.31,0.00,83.58,1,-60,24,3,5,STAT,60,LAT,LON,W,ÿ,3536650420
06/15/26 04:06:38,23.71,498.11,2.81,21.58,1.79,534.27,22.20,64.90,1013.00,1.59,2.20,2.28,229.00,0.16,1,13.31,0.00,78.87,1,-58,23,3,5,STAT,60,LAT,LON,W,ÿ,1024277477
06/15/26 04:07:35,23.66,498.32,4.40,21.77,1.27,540.83,22.10,65.30,1013.00,1.65,2.16,2.19,230.60,0.17,1,13.31,0.00,83.36,1,-58,23,4,5,STAT,60,LAT,LON,W,ÿ,3695703738
06/15/26 04:08:36,23.61,463.77,2.32,21.86,1.55,546.84,22.00,64.80,1013.00,1.27,2.15,2.15,227.70,0.17,1,13.27,0.00,83.03,1,-58,24,4,5,STAT,60,LAT,LON,W,ÿ,2818219755
06/15/26 04:09:38,23.57,477.32,2.94,21.02,1.28,548.92,22.00,65.10,1013.00,1.07,2.01,2.01,232.30,0.16,1,13.27,0.00,77.89,1,-59,22,3,4,STAT,60,LAT,LON,W,ÿ,391499878
06/15/26 04:10:38,23.52,441.70,3.30,21.10,1.35,549.71,21.90,65.30,1013.00,1.56,2.07,2.07,231.50,0.17,1,13.27,0.00,86.99,1,-58,21,2,4,STAT,60,LAT,LON,W,ÿ,3852261653
06/15/26 04:11:36,23.49,423.88,1.02,21.43,0.87,549.97,21.90,65.10,1013.00,1.45,2.17,2.17,236.60,0.16,1,13.27,0.00,83.07,1,-59,24,3,4,STAT,60,LAT,LON,W,ÿ,3472586049
06/15/26 04:12:38,23.43,413.75,2.24,20.96,0.45,547.95,21.90,65.20,1013.00,1.82,2.53,2.53,236.70,0.16,1,13.27,0.00,78.71,1,-59,23,3,3,STAT,60,LAT,LON,W,ÿ,674115058
06/15/26 04:13:39,23.40,402.08,2.63,21.51,0.72,544.36,21.80,65.10,1013.00,1.60,2.32,2.41,230.10,0.18,1,13.27,0.00,76.28,1,-58,21,4,4,STAT,60,LAT,LON,W,ÿ,4012720529
06/15/26 04:14:35,23.34,398.57,1.79,20.68,1.46,542.00,21.70,65.20,1013.00,1.63,2.53,2.56,237.20,0.16,1,13.27,0.00,80.02,1,-58,23,3,4,STAT,60,LAT,LON,W,ÿ,873202208
06/15/26 04:15:38,23.31,395.66,2.12,20.88,0.45,540.36,21.70,65.40,1013.00,1.20,2.12,2.13,234.80,0.19,1,13.27,0.00,77.42,1,-58,22,3,4,STAT,60,LAT,LON,W,ÿ,1788430374
06/15/26 04:16:35,23.25,391.58,3.17,20.81,0.43,540.45,21.60,66.00,1013.00,1.34,2.25,2.30,236.50,0.20,1,13.27,0.00,76.27,1,-58,22,3,4,STAT,60,LAT,LON,W,ÿ,834851017
06/15/26 04:17:39,23.21,397.74,3.45,22.20,-1.30,546.86,21.60,66.20,1013.00,1.59,2.39,2.64,246.90,0.16,1,13.27,0.00,80.69,1,-58,22,3,4,STAT,60,LAT,LON,W,ÿ,946314747
06/15/26 04:18:41,23.15,421.77,4.10,20.59,0.80,559.45,21.60,66.10,1013.00,1.51,2.58,2.67,255.10,0.14,1,13.27,0.00,77.49,1,-57,21,3,4,STAT,60,LAT,LON,W,ÿ,800788154
06/15/26 04:19:37,23.11,464.10,4.50,21.19,-0.40,567.03,21.50,66.40,1013.00,1.68,2.76,2.79,264.10,0.11,1,13.27,0.00,76.19,1,-58,21,4,4,STAT,60,LAT,LON,W,ÿ,761616123
06/15/26 04:20:39,23.05,492.42,3.93,20.89,-1.00,572.13,21.40,66.20,1013.00,1.81,2.38,2.40,262.70,0.11,1,13.24,0.00,81.42,1,-60,20,4,4,STAT,60,LAT,LON,W,ÿ,236460638
06/15/26 04:21:41,23.01,453.07,2.18,20.70,-1.11,572.76,21.30,66.70,1013.00,1.60,2.43,2.43,254.30,0.13,1,13.24,0.00,82.14,1,-56,22,4,3,STAT,60,LAT,LON,W,ÿ,1036348731
06/15/26 04:22:37,22.95,455.07,4.39,20.97,-0.35,571.58,21.20,66.80,1013.00,1.73,2.45,2.72,262.50,0.11,1,13.24,0.00,78.63,1,-57,20,3,3,STAT,60,LAT,LON,W,ÿ,2860371327
06/15/26 04:23:39,22.90,540.11,13.70,23.40,0.77,567.47,21.20,66.80,1013.00,2.02,3.07,3.17,262.30,0.11,1,13.24,0.00,76.31,1,-58,21,3,4,STAT,60,LAT,LON,W,ÿ,3171640540
06/15/26 04:24:35,22.84,501.25,9.94,22.26,0.26,565.37,21.10,66.40,1013.00,1.99,2.74,2.77,259.40,0.11,1,13.24,0.00,89.03,1,-58,20,2,3,STAT,60,LAT,LON,W,ÿ,3862895673
06/15/26 04:25:37,22.80,438.72,7.07,21.07,0.55,564.48,21.00,66.10,1013.00,1.72,2.19,2.33,256.80,0.11,1,13.24,0.00,85.31,1,-58,19,2,5,STAT,60,LAT,LON,W,ÿ,2475311857
06/15/26 04:26:39,22.73,404.73,6.21,19.52,1.22,563.71,21.00,66.10,1013.00,1.90,2.38,2.43,247.60,0.15,1,13.24,0.00,79.19,1,-57,19,2,4,STAT,60,LAT,LON,W,ÿ,3729967382
06/15/26 04:27:36,22.70,392.23,4.14,19.56,0.69,563.27,20.90,66.60,1013.00,1.33,2.14,2.15,249.60,0.14,1,13.24,0.00,76.80,1,-58,20,2,4,STAT,60,LAT,LON,W,ÿ,2100083524
06/15/26 04:28:38,22.63,383.96,5.49,20.28,-0.50,563.10,20.90,66.80,1013.00,1.73,2.79,2.80,250.00,0.14,1,13.24,0.00,77.43,1,-57,19,2,4,STAT,60,LAT,LON,W,ÿ,644033673
06/15/26 04:29:40,22.58,380.63,5.78,20.09,0.39,563.77,20.90,66.70,1013.00,1.91,2.56,2.74,239.40,0.18,1,13.24,0.00,78.48,1,-58,18,3,4,STAT,60,LAT,LON,W,ÿ,684463496
06/15/26 04:30:40,22.53,374.56,5.08,19.96,-0.22,564.07,20.80,67.30,1013.00,1.67,2.31,2.39,253.30,0.13,1,13.24,0.00,84.19,1,-58,19,2,3,STAT,60,LAT,LON,W,ÿ,3190069713
06/15/26 04:31:41,22.47,372.84,4.67,19.76,-0.41,565.87,20.80,67.50,1013.00,1.55,2.31,2.77,267.60,0.11,1,13.24,0.00,85.26,1,-58,19,2,3,STAT,60,LAT,LON,W,ÿ,130468457
06/15/26 04:32:37,22.42,372.13,4.44,19.86,0.18,569.96,20.70,67.90,1013.00,1.56,2.14,2.29,239.00,0.15,1,13.24,0.00,81.35,1,-58,19,3,3,STAT,60,LAT,LON,W,ÿ,3452370139
06/15/26 04:33:39,22.36,373.81,4.53,20.16,-0.30,570.78,20.50,67.40,1013.00,1.74,2.40,2.46,235.90,0.17,1,13.24,0.00,81.24,1,-57,19,3,3,STAT,60,LAT,LON,W,ÿ,1528564939
06/15/26 04:34:37,22.32,372.81,5.64,19.43,0.72,561.21,20.50,67.70,1013.00,1.91,2.35,2.37,275.70,0.11,1,13.24,0.00,82.77,1,-55,17,3,3,STAT,60,LAT,LON,W,ÿ,1384725459
06/15/26 04:35:39,22.25,387.02,6.51,19.26,1.36,548.11,20.50,67.50,1013.00,1.96,2.73,3.05,327.00,0.09,1,13.24,0.00,80.76,1,-55,17,3,4,STAT,60,LAT,LON,W,ÿ,2889793237
06/15/26 04:36:40,22.21,385.27,3.67,19.70,1.04,540.49,20.40,67.60,1013.00,1.69,2.73,2.84,353.60,0.11,1,13.24,0.00,76.42,1,-54,19,3,3,STAT,60,LAT,LON,W,ÿ,1361386246
06/15/26 04:37:38,22.14,384.04,5.17,18.70,1.58,537.72,20.30,67.70,1013.00,1.70,2.56,2.60,1.40,0.12,1,13.24,0.00,91.72,1,-54,17,2,3,STAT,60,LAT,LON,W,ÿ,1914967850
06/15/26 04:38:39,22.10,377.43,5.62,19.38,1.82,536.15,20.20,68.10,1013.00,2.19,3.11,3.13,322.00,0.09,1,13.24,0.00,80.06,1,-53,18,2,4,STAT,60,LAT,LON,W,ÿ,2462215706
06/15/26 04:39:41,22.03,371.45,5.81,19.48,0.29,536.59,20.20,67.70,1013.00,2.11,2.70,2.71,332.60,0.12,1,13.24,0.00,77.51,1,-53,18,3,3,STAT,60,LAT,LON,W,ÿ,3971946375
06/15/26 04:40:38,21.98,362.26,4.56,19.94,-0.94,536.87,20.20,68.40,1013.00,1.78,2.48,2.48,334.30,0.13,1,13.24,0.00,85.67,1,-52,19,3,3,STAT,60,LAT,LON,W,ÿ,2707141592
06/15/26 04:41:39,21.93,360.93,6.09,20.15,0.36,540.47,20.10,68.20,1013.00,1.36,2.26,2.26,346.70,0.12,1,13.24,0.00,80.64,1,-52,17,3,4,STAT,60,LAT,LON,W,ÿ,4209636871
06/15/26 04:42:40,21.86,368.86,5.80,19.54,-0.40,545.30,20.00,68.40,1013.00,1.78,2.53,2.53,337.50,0.10,1,13.24,0.00,77.21,1,-55,17,3,3,STAT,60,LAT,LON,W,ÿ,901817072
06/15/26 04:43:41,21.82,363.24,6.51,19.30,1.50,548.63,19.90,69.00,1013.00,1.91,2.78,2.78,310.80,0.08,1,13.24,0.00,83.19,1,-54,16,3,4,STAT,60,LAT,LON,W,ÿ,3820108270
06/15/26 04:44:39,21.76,360.45,5.36,18.66,0.94,552.40,19.90,68.90,1013.00,1.96,2.67,2.67,313.80,0.12,1,13.24,0.00,82.11,1,-54,16,1,3,STAT,60,LAT,LON,W,ÿ,2647544560
06/15/26 04:45:42,21.71,362.67,5.23,19.03,0.01,554.03,19.80,68.90,1013.00,2.06,2.78,2.78,342.30,0.12,1,13.24,0.00,80.51,1,-54,16,2,3,STAT,60,LAT,LON,W,ÿ,3495505225
06/15/26 04:46:38,21.64,358.07,5.84,18.85,0.84,554.01,19.70,68.90,1013.00,2.02,2.82,2.99,12.30,0.15,1,13.24,0.00,78.34,1,-52,16,2,4,STAT,60,LAT,LON,W,ÿ,2897126580
06/15/26 04:47:41,21.60,367.57,7.65,19.08,0.49,553.27,19.70,69.00,1013.00,1.93,2.59,2.65,4.20,0.12,1,13.24,0.00,76.56,1,-54,15,3,3,STAT,60,LAT,LON,W,ÿ,3791692718
06/15/26 04:48:42,21.53,362.62,6.29,18.52,0.75,552.61,19.60,68.90,1013.00,1.23,1.76,1.79,316.60,0.07,1,13.24,0.00,78.81,1,-53,17,2,3,STAT,60,LAT,LON,W,ÿ,1687874048
