DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,81,35,0,-16,6,0,0.00000,0.00000,0,CRC
07/09/26 03:59:31,21.50,153.30,6.59,12.59,7.39,406.78,19.60,45.10,0.71,1.43,1.66,0.00,0.00,1,12.74,0.00,41.14,1,-16,29,4,1,STAT,60,LAT,LON,W,ÿÿ,1286534280
07/09/26 04:00:31,21.50,152.98,7.30,11.81,8.34,407.08,19.50,45.20,0.90,1.84,1.96,0.00,0.00,1,12.77,0.00,29.76,1,-16,28,5,1,STAT,60,LAT,LON,W,ÿÿ,1485877824
07/09/26 04:01:32,21.47,147.92,5.03,12.02,8.14,407.68,19.40,45.40,0.43,1.03,1.07,0.00,0.00,1,12.77,0.00,29.50,1,-14,30,5,2,STAT,60,LAT,LON,W,ÿÿ,1841190682
07/09/26 04:02:32,21.43,143.09,6.10,12.52,8.32,408.24,19.30,45.70,0.73,1.70,1.80,0.00,0.00,1,12.77,0.00,28.84,1,-14,29,5,2,STAT,60,LAT,LON,W,ÿÿ,3520943924
07/09/26 04:03:32,21.41,145.13,5.53,11.36,10.02,408.73,19.30,45.80,0.83,1.62,1.65,0.00,0.00,1,12.77,0.00,28.39,1,-15,28,5,2,STAT,60,LAT,LON,W,ÿÿ,1420026831
07/09/26 04:04:32,21.40,144.23,5.72,11.72,9.34,408.98,19.20,45.80,0.77,1.34,1.35,0.00,0.00,1,12.77,0.00,34.34,1,-14,29,5,2,STAT,60,LAT,LON,W,ÿÿ,868717588
07/09/26 04:05:32,21.39,152.13,6.96,12.35,8.14,409.53,19.20,45.90,0.89,1.57,1.57,0.00,0.00,1,12.77,0.00,35.25,1,-15,28,6,2,STAT,60,LAT,LON,W,ÿÿ,3778539553
07/09/26 04:06:32,21.34,153.42,7.46,12.98,7.13,409.92,19.30,46.00,0.70,1.70,1.70,0.00,0.00,1,12.77,0.00,32.79,1,-14,28,5,2,STAT,60,LAT,LON,W,ÿÿ,4094652234
07/09/26 04:07:32,21.31,160.27,8.03,13.19,7.13,409.97,19.30,46.00,0.63,1.61,1.61,0.00,0.00,1,12.77,0.00,27.00,1,-17,27,6,2,STAT,60,LAT,LON,W,ÿÿ,3004930989
07/09/26 04:08:32,21.30,164.51,7.78,13.22,7.16,409.78,19.20,46.00,0.80,1.41,1.41,0.00,0.00,1,12.77,0.00,26.66,1,-18,27,6,2,STAT,60,LAT,LON,W,ÿÿ,2112244137
07/09/26 04:09:33,21.29,156.19,6.94,12.32,8.72,409.52,19.20,46.10,0.64,1.43,1.52,0.00,0.00,1,12.77,0.00,27.07,1,-15,27,6,2,STAT,60,LAT,LON,W,ÿÿ,4110068087
07/09/26 04:10:33,21.23,164.18,6.83,12.58,8.22,409.18,19.10,46.20,0.64,1.44,1.59,0.00,0.00,1,12.77,0.00,32.68,1,-16,27,4,2,STAT,60,LAT,LON,W,ÿÿ,1397493735
07/09/26 04:11:33,21.21,162.63,7.04,12.84,7.37,409.06,19.10,46.20,0.64,1.34,1.38,0.00,0.00,1,12.77,0.00,27.17,1,-16,28,5,2,STAT,60,LAT,LON,W,ÿÿ,3403707813
07/09/26 04:12:33,21.20,161.28,5.75,11.98,8.67,409.15,19.10,46.10,0.85,1.30,1.32,0.00,0.00,1,12.77,0.00,27.80,1,-17,29,5,2,STAT,60,LAT,LON,W,ÿÿ,4276629991
07/09/26 04:13:33,21.17,156.62,6.77,12.00,9.59,409.05,19.10,46.00,0.54,1.41,1.41,0.00,0.00,1,12.77,0.00,29.67,1,-17,28,4,3,STAT,60,LAT,LON,W,ÿÿ,807810662
07/09/26 04:14:33,21.13,152.16,6.87,12.81,8.73,408.81,19.00,46.20,1.02,2.06,2.07,0.00,0.00,1,12.77,0.00,29.47,1,-15,27,5,3,STAT,60,LAT,LON,W,ÿÿ,2179674937
07/09/26 04:15:35,21.11,156.61,6.30,12.03,9.27,408.90,19.00,46.40,0.97,1.92,1.92,0.00,0.00,1,12.77,0.00,35.40,1,-17,27,5,2,STAT,60,LAT,LON,W,ÿÿ,55447107
07/09/26 04:16:35,21.10,156.79,6.60,11.62,9.44,408.52,18.90,46.50,0.90,1.77,1.77,0.00,0.00,1,12.77,0.00,31.49,1,-18,27,4,2,STAT,60,LAT,LON,W,ÿÿ,1771760079
07/09/26 04:17:35,21.04,142.40,7.48,12.29,8.08,408.18,18.80,46.70,0.86,1.70,1.94,0.00,0.00,1,12.77,0.00,26.76,1,-15,26,5,2,STAT,60,LAT,LON,W,ÿÿ,4110359952
07/09/26 04:18:35,21.01,145.44,6.84,12.46,7.86,408.16,18.80,46.90,0.90,1.72,2.03,0.00,0.00,1,12.77,0.00,26.88,1,-16,27,5,2,STAT,60,LAT,LON,W,ÿÿ,2722165110
07/09/26 04:19:35,21.00,147.68,6.64,11.72,10.53,408.70,18.80,47.00,0.74,1.91,2.33,0.00,0.00,1,12.77,0.00,28.67,1,-18,27,6,3,STAT,60,LAT,LON,W,ÿÿ,1319381955
07/09/26 04:20:35,20.94,151.86,6.06,12.29,8.56,408.90,18.80,47.00,0.65,1.65,1.90,0.00,0.00,1,12.77,0.00,39.08,1,-19,28,5,2,STAT,60,LAT,LON,W,ÿÿ,3360001616
07/09/26 04:21:35,20.92,146.55,7.14,12.27,8.65,408.96,18.80,47.10,0.40,1.38,1.57,0.00,0.00,1,12.77,0.00,28.93,1,-17,26,5,3,STAT,60,LAT,LON,W,ÿÿ,3313364048
07/09/26 04:22:36,20.89,145.60,6.97,12.78,8.39,408.99,18.80,47.10,0.75,1.33,1.39,0.00,0.00,1,12.77,0.00,28.29,1,-17,26,6,3,STAT,60,LAT,LON,W,ÿÿ,2486891847
07/09/26 04:23:36,20.83,150.98,5.56,12.44,8.60,409.00,18.70,47.20,0.75,1.66,1.68,0.00,0.00,1,12.77,0.00,29.30,1,-18,27,6,3,STAT,60,LAT,LON,W,ÿÿ,1818307155
