DATE,TE,CO,NO,NO2,O3,CO2,T,RH,P,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,98,17,-7,-21,86,0,0.00000,0.00000,0,CRC
07/31/26 03:59:09,19.72,201.77,9.77,16.05,14.50,426.65,18.70,62.60,1014.00,0.85,2.21,2.21,5.40,0.16,1,13.20,0.00,93.91,1,-25,15,2,4,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1212310099
07/31/26 04:00:05,19.70,215.02,9.19,15.34,14.83,426.83,18.80,62.00,1014.00,0.82,2.02,2.02,16.70,0.19,1,13.24,0.00,83.98,1,-25,16,2,4,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2488026777
07/31/26 04:01:06,19.65,216.17,7.84,15.80,12.83,426.94,18.70,62.40,1014.00,0.80,2.15,2.15,15.10,0.21,1,13.24,0.00,85.51,1,-24,18,1,3,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3599362617
07/31/26 04:02:07,19.63,207.59,8.80,16.40,11.77,427.44,18.70,63.20,1014.00,1.03,2.45,2.45,34.40,0.18,1,13.24,0.00,80.06,1,-23,17,2,3,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2117666377
07/31/26 04:03:07,19.62,198.85,10.24,15.55,13.02,427.64,18.70,62.60,1014.00,1.13,2.34,2.34,30.60,0.15,1,13.24,0.00,82.28,1,-24,16,2,3,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,554901296
07/31/26 04:04:08,19.58,192.46,9.50,15.69,11.86,426.68,18.70,62.60,1014.00,0.98,2.35,2.54,18.00,0.11,1,13.24,0.00,79.02,1,-24,16,1,3,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2944455714
07/31/26 04:05:08,19.54,231.94,9.15,14.94,13.82,426.24,18.70,62.80,1014.00,0.98,2.32,2.39,42.30,0.12,1,13.24,0.00,79.62,1,-24,17,1,3,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,4152057100
07/31/26 04:06:12,19.53,325.45,11.29,15.20,12.78,427.07,18.60,62.90,1014.00,1.68,3.23,3.25,22.80,0.11,1,13.24,0.00,85.84,1,-20,14,0,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,651996915
07/31/26 04:07:08,19.52,352.94,9.59,15.72,13.05,428.89,18.60,63.60,1014.00,1.40,2.92,2.94,33.70,0.13,1,13.24,0.00,87.49,1,-19,16,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2312553853
07/31/26 04:08:08,19.48,294.75,8.93,15.12,14.53,430.32,18.60,63.00,1014.00,1.25,2.73,2.83,40.20,0.15,1,13.24,0.00,79.96,1,-21,16,0,3,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2893065806
