DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,131,10,-3,-10,6,0,0.00000,0.00000,0,CRC
09/24/26 06:18:38,13.41,170.75,11.72,13.11,-0.82,416.02,12.70,66.00,3.94,7.03,7.41,0.00,0.00,1,12.77,0.00,74.19,1,-3,8,1,0,STAT,60,LAT,LON,W,ÿÿ,2879017347
09/26/26 19:19:33,14.68,176.11,15.49,10.82,0.74,412.84,13.30,72.00,2.36,4.53,4.69,0.00,0.00,1,12.77,69.41,38.08,1,-3,13,-2,-3,STAT,60,LAT,LON,W,ÿÿ,4180127843
09/26/26 19:20:35,14.73,175.41,17.46,9.90,1.37,412.23,13.60,69.80,2.17,4.14,4.24,0.00,0.00,1,12.74,86.60,44.57,1,-3,13,-3,-4,STAT,60,LAT,LON,W,ÿÿ,450951768
09/26/26 19:21:35,14.78,171.74,16.93,10.22,1.64,411.20,13.80,68.50,1.98,3.94,4.25,0.00,0.00,1,12.77,97.63,45.11,1,-2,14,-3,-5,STAT,60,LAT,LON,W,ÿÿ,275134446
09/26/26 19:22:27,14.84,169.25,18.71,9.18,2.39,410.91,14.00,66.70,1.79,3.27,3.42,0.00,0.00,1,12.77,99.55,45.72,1,-3,15,-4,-5,STAT,60,LAT,LON,W,ÿÿ,2321304269
09/26/26 19:23:27,14.88,165.23,16.96,8.66,4.09,410.61,14.20,65.70,1.64,3.12,3.17,0.00,0.00,1,12.77,96.36,41.95,1,-3,15,-4,-5,STAT,60,LAT,LON,W,ÿÿ,2345808301
09/26/26 19:24:27,14.91,155.66,16.62,8.53,3.95,410.22,14.30,64.80,1.88,3.33,3.72,0.00,0.00,1,12.77,103.81,40.44,1,-2,15,-5,-5,STAT,60,LAT,LON,W,ÿÿ,2974533118
09/26/26 19:25:28,14.97,150.39,16.12,8.40,4.27,409.83,14.50,64.30,1.92,2.82,2.96,0.00,0.00,1,12.77,105.88,33.35,1,-1,15,-4,-5,STAT,60,LAT,LON,W,ÿÿ,2274529175
09/26/26 19:26:28,14.99,154.86,16.92,9.75,3.51,409.94,14.60,63.90,1.84,2.74,2.82,0.00,0.00,1,12.77,105.67,30.37,1,-1,15,-3,-5,STAT,60,LAT,LON,W,ÿÿ,3660373756
09/26/26 19:27:28,15.03,156.12,16.97,10.13,1.79,409.98,14.70,63.50,1.95,3.49,3.89,0.00,0.00,1,12.77,105.91,30.88,1,-2,15,-4,-5,STAT,60,LAT,LON,W,ÿÿ,1780043089
09/26/26 19:28:28,15.08,161.79,17.57,10.14,2.56,409.59,14.80,62.70,2.00,3.52,3.95,0.00,0.00,1,12.77,106.76,29.68,1,-4,15,-3,-4,STAT,60,LAT,LON,W,ÿÿ,955155407
09/26/26 19:29:28,15.09,159.30,18.20,10.12,2.51,409.56,14.90,62.60,1.32,2.60,2.88,0.00,0.00,1,12.81,109.03,26.51,1,-4,14,-3,-5,STAT,60,LAT,LON,W,ÿÿ,1534040125
09/26/26 19:30:28,15.14,158.10,13.78,10.42,2.71,409.84,15.00,63.40,1.82,3.42,3.95,0.00,0.00,1,12.81,110.36,33.90,1,-1,16,-4,-5,STAT,60,LAT,LON,W,ÿÿ,2284649491
09/26/26 19:31:28,15.18,177.49,15.98,9.27,2.61,410.30,15.10,62.10,1.99,3.53,4.01,0.00,0.00,1,12.81,111.59,31.72,1,-2,15,-4,-6,STAT,60,LAT,LON,W,ÿÿ,792697282
09/26/26 19:32:28,15.19,175.53,18.02,10.21,1.71,410.58,15.20,61.60,1.98,3.46,3.80,0.00,0.00,1,12.81,112.19,30.22,1,-3,16,-3,-5,STAT,60,LAT,LON,W,ÿÿ,3850141136
09/26/26 19:33:29,15.25,174.01,17.68,10.35,2.38,410.69,15.30,60.50,1.88,3.00,3.25,0.00,0.00,1,12.81,112.53,27.76,1,-2,16,-4,-5,STAT,60,LAT,LON,W,ÿÿ,604840746
09/26/26 19:34:29,15.28,173.02,17.21,9.79,1.87,410.24,15.30,60.20,1.58,2.91,3.34,0.00,0.00,1,12.81,112.80,28.55,1,-5,16,-3,-5,STAT,60,LAT,LON,W,ÿÿ,723065497
