DATE,TE,CO,NO,NO2,O3,CO2,T,RH,P,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,66,14,-7,-17,86,0,0.00000,0.00000,0,CRC
06/30/26 03:56:31,17.49,149.64,8.88,15.21,9.63,416.45,15.70,67.70,1012.00,0.90,1.47,1.49,2.40,0.24,1,13.34,11.44,88.12,1,-23,13,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2829678404
06/30/26 03:57:31,17.47,154.00,8.58,14.95,10.30,416.81,15.60,67.20,1012.00,1.41,1.92,1.92,31.90,0.06,1,13.34,10.29,80.03,1,-24,14,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,973865117
06/30/26 03:58:32,17.45,149.80,9.28,14.82,10.59,416.93,15.60,67.70,1012.00,1.33,2.16,2.16,26.20,0.33,1,13.34,9.53,80.54,1,-23,14,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,959781629
06/30/26 03:59:32,17.39,147.76,10.18,14.92,11.06,416.98,15.60,67.40,1012.00,1.20,2.02,2.20,352.60,0.09,1,13.34,7.45,83.60,1,-22,14,0,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3335070869
06/30/26 04:00:33,17.37,148.10,10.68,14.28,10.90,416.99,15.50,67.30,1012.00,1.24,2.51,2.59,14.40,0.17,1,13.34,6.73,80.18,1,-22,13,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2249744040
06/30/26 04:01:34,17.34,151.72,8.92,15.82,10.40,417.00,15.50,68.20,1012.00,1.02,2.04,2.07,352.60,0.13,1,13.34,4.75,82.84,1,-23,13,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2570805455
06/30/26 04:02:30,17.29,147.90,11.07,16.07,9.66,416.92,15.40,67.70,1012.00,0.89,1.67,1.88,50.40,0.43,1,13.31,3.70,91.96,1,-22,11,4,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,4256146120
06/30/26 04:03:31,17.27,144.11,8.88,16.81,8.19,416.90,15.40,68.70,1012.00,1.40,1.88,2.04,38.00,0.14,1,13.31,3.36,84.51,1,-22,13,2,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2051196618
06/30/26 04:04:31,17.24,140.95,8.72,16.42,9.12,416.96,15.40,68.10,1012.00,1.17,1.98,2.23,282.80,0.12,1,13.31,3.26,82.04,1,-20,13,2,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1094864785
06/30/26 04:05:32,17.19,137.83,10.26,15.02,11.25,416.99,15.30,68.20,1012.00,1.13,1.80,1.89,325.40,0.27,1,13.31,1.84,78.29,1,-19,12,1,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2165467147
06/30/26 04:06:33,17.17,141.56,9.54,15.29,10.74,417.00,15.30,68.10,1012.00,0.89,1.99,2.02,7.40,0.24,1,13.31,0.52,79.40,1,-21,12,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2041534550
06/30/26 04:07:34,17.12,141.95,9.08,16.22,8.71,417.00,15.30,67.90,1012.00,0.86,2.00,2.01,14.10,0.33,1,13.31,0.15,79.88,1,-22,12,2,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3293584845
06/30/26 04:08:35,17.08,146.39,8.20,15.33,9.26,417.00,15.30,68.10,1012.00,1.02,1.91,1.92,28.40,0.46,1,13.31,0.04,81.33,1,-24,13,1,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1987132946
06/30/26 04:09:34,17.07,138.02,9.11,15.68,10.08,417.08,15.30,69.20,1012.00,1.27,1.94,1.94,14.50,0.34,1,13.27,0.01,83.78,1,-22,12,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,4026177897
06/30/26 04:10:34,17.02,141.12,8.08,15.00,10.76,418.22,15.20,68.90,1012.00,1.35,2.26,2.26,32.10,0.24,1,13.27,0.00,83.45,1,-21,13,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3380000717
06/30/26 04:11:35,16.98,137.30,7.04,15.90,9.58,418.73,15.20,69.50,1012.00,1.23,2.23,2.23,354.50,0.23,1,13.27,0.00,79.91,1,-20,13,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3550734567
06/30/26 04:12:35,16.96,134.59,9.11,15.53,8.98,418.90,15.10,69.40,1012.00,0.79,1.79,1.91,36.50,0.19,1,13.27,0.00,81.41,1,-20,13,2,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3599352501
06/30/26 04:13:36,16.91,134.71,9.34,14.73,10.55,418.74,15.10,69.10,1012.00,0.70,1.79,1.88,38.30,0.34,1,13.27,0.00,77.84,1,-19,12,2,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1271766311
06/30/26 04:14:37,16.88,138.43,8.02,15.84,7.54,418.26,15.10,69.70,1012.00,1.05,2.38,2.41,34.60,0.38,1,13.27,0.00,82.09,1,-21,12,1,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,1616217798
06/30/26 04:15:33,16.86,144.16,8.46,15.07,10.73,418.10,15.00,69.30,1012.00,1.08,2.10,2.11,190.40,0.22,1,13.24,0.00,86.41,1,-23,11,0,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,2245685445
06/30/26 04:16:34,16.80,141.59,8.17,15.62,10.01,418.04,15.00,69.20,1012.00,1.12,1.79,1.79,58.30,0.14,1,13.27,0.00,82.56,1,-21,12,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,3785531280
06/30/26 04:17:34,16.78,143.65,6.80,15.84,9.52,418.01,15.00,70.00,1012.00,1.11,2.37,2.37,10.90,0.29,1,13.27,0.00,82.41,1,-23,14,1,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,867273429
06/30/26 04:18:35,16.73,136.51,9.99,15.23,9.56,418.00,14.90,69.40,1012.00,0.75,1.73,1.73,21.30,0.32,1,13.27,0.00,78.27,1,-20,12,2,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,312516971
06/30/26 04:19:36,16.69,137.03,9.25,15.35,10.19,418.35,14.90,70.50,1012.00,0.66,1.48,1.57,291.70,0.25,1,13.24,0.00,83.00,1,-21,12,2,2,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,941917523
06/30/26 04:20:32,16.67,134.94,9.80,14.73,10.56,418.46,14.90,69.70,1012.00,0.82,1.27,1.30,37.90,0.00,1,13.24,0.00,79.19,1,-19,12,1,1,STAT,60,LAT,LON,W,ÿÿÿÿþÿÿ,216681361
