DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,113,15,-4,-13,6,0,0.00000,0.00000,0,CRC
09/07/26 11:57:23,14.80,180.68,11.23,12.67,0.59,428.01,14.20,65.90,2.86,4.69,4.85,0.00,0.00,1,12.77,0.00,25.81,1,-17,11,-1,-1,STAT,60,LAT,LON,W,ÿÿ,3068846456
09/08/26 18:58:26,19.48,180.37,12.86,10.72,1.40,432.00,17.40,63.60,4.01,6.75,6.80,0.00,0.00,1,12.77,46.48,23.54,1,-3,20,-1,-2,STAT,60,LAT,LON,W,ÿÿ,2670791706
09/08/26 18:59:28,19.50,181.51,14.64,10.76,1.45,432.00,17.70,62.30,4.49,7.62,7.78,0.00,0.00,1,12.77,57.57,36.79,1,0,21,-1,-3,STAT,60,LAT,LON,W,ÿÿ,1824350751
09/08/26 19:00:29,19.53,186.37,15.89,9.94,2.11,431.46,18.00,61.40,4.66,8.44,8.53,0.00,0.00,1,12.77,65.87,37.84,1,2,21,-1,-3,STAT,60,LAT,LON,W,ÿÿ,2853067007
09/08/26 19:01:25,19.58,195.31,14.99,9.55,1.85,431.29,18.10,60.70,4.97,8.76,9.13,0.00,0.00,1,12.77,67.77,42.12,1,3,23,-2,-4,STAT,60,LAT,LON,W,ÿÿ,1595320504
09/08/26 19:02:25,19.61,182.53,14.87,10.11,2.35,431.10,18.40,59.90,4.30,7.46,7.61,0.00,0.00,1,12.77,69.59,38.12,1,5,23,-2,-3,STAT,60,LAT,LON,W,ÿÿ,2899531465
09/08/26 19:03:25,19.61,183.06,15.19,10.11,1.88,431.58,18.50,59.30,4.85,7.91,8.18,0.00,0.00,1,12.77,70.42,37.70,1,4,23,-3,-3,STAT,60,LAT,LON,W,ÿÿ,2135718739
09/08/26 19:04:25,19.63,187.65,15.01,10.70,2.40,431.85,18.70,58.80,4.89,8.32,8.61,0.00,0.00,1,12.77,71.20,42.66,1,4,24,-2,-3,STAT,60,LAT,LON,W,ÿÿ,1755927502
09/08/26 19:05:26,19.68,190.93,15.57,11.00,2.68,431.95,18.80,58.40,5.11,8.51,8.67,0.00,0.00,1,12.77,71.03,34.15,1,6,24,-2,-3,STAT,60,LAT,LON,W,ÿÿ,1444344697
09/08/26 19:06:26,19.71,193.48,14.47,11.00,1.66,431.40,18.90,58.10,5.56,9.38,9.43,0.00,0.00,1,12.77,73.09,29.41,1,7,24,-2,-3,STAT,60,LAT,LON,W,ÿÿ,43357842
09/08/26 19:07:26,19.71,204.38,15.43,11.08,2.16,431.68,19.00,57.70,5.51,8.87,8.88,0.00,0.00,1,12.77,75.48,29.85,1,9,24,-2,-3,STAT,60,LAT,LON,W,ÿÿ,1160907956
09/08/26 19:08:26,19.73,232.41,17.13,10.91,2.40,432.43,19.10,57.40,6.14,10.19,10.23,0.00,0.00,1,12.77,76.87,33.70,1,13,24,-2,-3,STAT,60,LAT,LON,W,ÿÿ,731680266
09/08/26 19:09:26,19.78,238.71,17.00,12.08,1.30,432.80,19.20,56.90,7.00,12.51,12.62,0.00,0.00,1,12.77,78.36,30.38,1,11,25,-2,-3,STAT,60,LAT,LON,W,ÿÿ,2964424467
09/08/26 19:10:26,19.80,239.71,16.91,12.40,0.77,432.93,19.30,56.80,6.77,12.15,12.19,0.00,0.00,1,12.77,76.81,31.33,1,9,25,-2,-3,STAT,60,LAT,LON,W,ÿÿ,3608148077
09/08/26 19:11:27,19.81,245.72,18.30,12.61,1.13,432.98,19.40,56.50,6.92,11.64,11.91,0.00,0.00,1,12.77,74.93,27.10,1,11,25,-2,-3,STAT,60,LAT,LON,W,ÿÿ,652436544
09/08/26 19:12:27,19.82,240.50,16.63,12.23,1.42,433.15,19.40,56.20,7.48,11.49,12.09,0.00,0.00,1,12.77,72.44,27.23,1,12,25,-2,-3,STAT,60,LAT,LON,W,ÿÿ,3783759097
09/08/26 19:13:27,19.87,233.98,19.98,12.66,1.74,433.64,19.40,56.00,6.93,11.31,11.77,0.00,0.00,1,12.77,71.38,30.10,1,11,25,-2,-2,STAT,60,LAT,LON,W,ÿÿ,3442992428
09/08/26 19:14:23,19.90,224.21,18.78,11.90,2.05,433.86,19.50,55.60,6.72,10.31,10.78,0.00,0.00,1,12.77,71.10,35.86,1,11,25,-2,-3,STAT,60,LAT,LON,W,ÿÿ,21324632
09/08/26 19:15:23,19.91,210.64,17.49,11.39,3.56,433.34,19.50,55.50,5.81,9.03,9.71,0.00,0.00,1,12.77,71.00,34.25,1,11,24,-2,-2,STAT,60,LAT,LON,W,ÿÿ,2026231395
09/08/26 19:16:24,19.91,207.06,15.05,11.72,1.64,433.12,19.60,55.40,5.57,9.41,10.30,0.00,0.00,1,12.77,70.98,32.07,1,10,25,-2,-2,STAT,60,LAT,LON,W,ÿÿ,436215903
09/08/26 19:17:24,19.94,207.10,16.53,11.28,0.95,433.04,19.60,55.20,5.51,9.09,9.49,0.00,0.00,1,12.77,72.58,30.11,1,10,24,-2,-3,STAT,60,LAT,LON,W,ÿÿ,4276978321
09/08/26 19:18:25,19.99,201.96,15.90,10.53,2.68,433.01,19.60,55.00,5.90,9.81,10.10,0.00,0.00,1,12.77,73.74,31.32,1,10,24,-2,-3,STAT,60,LAT,LON,W,ÿÿ,816452674
09/08/26 19:19:25,20.00,197.68,15.68,11.23,1.57,432.55,19.70,54.90,6.49,10.33,10.43,0.00,0.00,1,12.77,74.06,33.29,1,11,25,-2,-3,STAT,60,LAT,LON,W,ÿÿ,3404678771
09/08/26 19:20:26,20.01,193.10,15.08,10.50,2.24,432.19,19.70,54.70,5.91,9.54,10.02,0.00,0.00,1,12.77,74.26,35.76,1,9,24,-2,-3,STAT,60,LAT,LON,W,ÿÿ,1136432540
09/08/26 19:21:26,20.01,189.26,13.77,10.72,1.51,432.07,19.70,54.70,5.82,8.98,9.56,0.00,0.00,1,12.77,72.37,32.09,1,9,25,-1,-3,STAT,60,LAT,LON,W,ÿÿ,279845610
09/08/26 19:22:26,20.04,190.02,15.69,10.81,2.39,432.02,19.80,54.60,5.71,8.90,9.25,0.00,0.00,1,12.77,69.70,31.68,1,10,24,-1,-3,STAT,60,LAT,LON,W,ÿÿ,3104567799
09/08/26 19:23:26,20.08,189.27,14.65,11.15,0.99,432.01,19.80,54.50,5.32,9.23,9.37,0.00,0.00,1,12.77,68.29,32.15,1,10,25,-1,-3,STAT,60,LAT,LON,W,ÿÿ,1441222841
