DATE,TE,CO,NO,NO2,O3,CO2,T,RH,P,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,97,5,-9,-22,86,0,0.00000,0.00000,0,CRC
04/28/26 03:54:46,12.28,170.01,11.27,17.17,11.81,448.07,11.10,76.70,1013.00,4.11,7.54,8.24,37.90,0.20,1,13.20,0.00,84.43,1,-26,6,0,1,STAT,60,LAT,LON,W,¿ÿ¿¿¿ÿ¿¿¿¿¿¿¿¿¿¿¿ÿÿ¿¿¿¿ÿ¿¿¿¿¿ÿÿ¿¿ÿÿÿ,2831712307
04/28/26 03:55:41,12.26,158.79,13.04,17.11,11.97,446.65,11.00,76.90,1013.00,4.08,7.29,7.72,34.60,0.21,1,13.20,0.00,82.50,1,-27,5,0,1,STAT,60,LAT,LON,W,¿ÿ¿¿¿ÿ¿¿¿¿¿¿¿¿¿¿¿ÿÿ¿¿¿¿ÿ¿¿¿¿¿ÿÿ¿¿ÿÿÿ,3771448161
04/28/26 03:56:42,12.24,158.69,12.40,16.02,9.74,446.20,11.10,76.60,1013.00,3.91,7.31,7.66,19.80,0.19,0,13.20,0.00,82.92,1,-28,6,0,1,STAT,60,LAT,LON,W,¿ÿ¿¿¿ÿ¿¿¿¿¿¿¿¿¿¿¿ÿÿ¿¿¿¿ÿ¿¿¿¿¿ÿÿ¿¿ÿÿÿ,1581185672
04/28/26 03:57:43,12.20,155.60,12.83,17.22,8.04,446.72,11.00,76.90,1013.00,3.99,7.22,7.91,20.60,0.18,0,13.20,0.00,77.42,1,-25,7,0,1,STAT,60,LAT,LON,W,¿ÿ¿¿¿ÿ¿¿¿¿¿¿¿¿¿¿¿ÿÿ¿¿¿¿ÿ¿¿¿¿¿ÿÿ¿¿ÿÿÿ,1492895481
04/28/26 03:58:44,12.16,166.94,12.04,17.46,7.84,446.90,11.00,76.80,1013.00,4.72,8.23,8.61,12.80,0.19,0,13.24,0.00,77.42,1,-26,7,1,1,STAT,60,LAT,LON,W,¿ÿ¿¿¿ÿ¿¿¿¿¿¿¿¿¿¿¿ÿÿ¿¿¿¿ÿ¿¿¿¿¿ÿÿ¿¿ÿÿÿ,1446339852
04/28/26 03:59:44,12.15,163.10,12.54,18.16,6.76,447.32,11.00,76.80,1013.00,4.05,7.41,7.54,6.30,0.18,0,13.20,0.00,80.65,1,-25,6,1,1,STAT,60,LAT,LON,W,¿ÿ¿¿¿ÿ¿¿¿¿¿¿¿¿¿¿¿ÿÿ¿¿¿¿ÿ¿¿¿¿¿ÿÿ¿¿ÿÿÿ,3555295911
04/28/26 04:00:40,12.13,159.00,12.31,17.64,8.34,447.74,11.00,76.90,1013.00,4.02,7.26,7.42,0.90,0.19,0,13.20,0.00,83.87,1,-26,5,1,1,STAT,60,LAT,LON,W,¿ÿ¿¿¿ÿ¿¿¿¿¿¿¿¿¿¿¿ÿÿ¿¿¿¿ÿ¿¿¿¿¿ÿÿ¿¿ÿÿÿ,2900123273
04/28/26 04:01:40,12.07,153.76,12.96,17.51,9.04,447.91,11.00,77.00,1013.00,4.24,7.29,7.82,9.90,0.18,0,13.20,0.00,77.42,1,-25,5,1,1,STAT,60,LAT,LON,W,¿ÿ¿¿¿ÿ¿¿¿¿¿¿¿¿¿¿¿ÿÿ¿¿¿¿ÿ¿¿¿¿¿ÿÿ¿¿ÿÿÿ,3393837413
04/28/26 04:02:41,12.06,153.85,11.97,17.74,7.72,447.97,10.90,77.00,1013.00,3.74,7.19,7.38,20.90,0.20,0,13.20,0.00,90.32,1,-27,6,1,1,STAT,60,LAT,LON,W,¿ÿ¿¿¿ÿ¿¿¿¿¿¿¿¿¿¿¿ÿÿ¿¿¿¿ÿ¿¿¿¿¿ÿÿ¿¿ÿÿÿ,2004861399
04/28/26 04:03:42,12.03,149.57,11.10,18.02,9.05,447.99,10.80,77.30,1013.00,3.84,7.53,7.59,34.90,0.24,0,13.20,0.00,74.19,1,-25,6,1,1,STAT,60,LAT,LON,W,¿ÿ¿¿¿ÿ¿¿¿¿¿¿¿¿¿¿¿ÿÿ¿¿¿¿ÿ¿¿¿¿¿ÿÿ¿¿ÿÿÿ,2390182257
