DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,WD,WS,PWR,BATT,CHRG,RUN,SD,RAW,117,35,0,-18,6,0,0.00000,0.00000,0,CRC
07/10/26 03:57:01,22.40,166.44,2.54,11.56,10.59,407.82,20.20,44.50,1.02,1.87,1.91,0.00,0.00,1,12.77,0.00,34.28,1,-8,33,5,2,STAT,60,LAT,LON,W,ÿÿ,3599197992
07/10/26 03:58:01,22.36,161.90,4.14,12.64,8.44,407.29,20.10,44.70,1.25,1.86,1.88,0.00,0.00,1,12.77,0.00,31.41,1,-7,31,5,2,STAT,60,LAT,LON,W,ÿÿ,4141296983
07/10/26 03:59:01,22.32,168.96,4.23,12.88,9.25,407.44,20.10,44.80,1.08,1.66,1.66,0.00,0.00,1,12.77,0.00,30.24,1,-7,31,6,3,STAT,60,LAT,LON,W,ÿÿ,2141807409
07/10/26 04:00:01,22.30,169.42,2.49,13.16,9.45,407.80,20.00,45.00,0.93,1.42,1.42,0.00,0.00,1,12.77,0.00,26.57,1,-8,32,5,3,STAT,60,LAT,LON,W,ÿÿ,1313464132
07/10/26 04:01:02,22.26,168.92,4.63,12.79,8.17,407.93,20.10,45.00,0.93,1.80,1.80,0.00,0.00,1,12.77,0.00,26.94,1,-8,31,6,2,STAT,60,LAT,LON,W,ÿÿ,4169442467
07/10/26 04:02:02,22.22,174.59,4.74,13.35,8.28,407.98,20.10,45.00,0.95,1.88,1.90,0.00,0.00,1,12.77,0.00,31.99,1,-11,30,5,3,STAT,60,LAT,LON,W,ÿÿ,1856382836
07/10/26 04:03:03,22.20,178.28,4.58,13.06,7.34,407.99,20.10,44.90,0.93,1.73,1.74,0.00,0.00,1,12.77,0.00,29.74,1,-11,30,5,2,STAT,60,LAT,LON,W,ÿÿ,2064136267
07/10/26 04:04:03,22.16,178.14,2.64,13.93,7.57,408.00,20.00,44.90,0.89,1.89,1.89,0.00,0.00,1,12.77,0.00,31.05,1,-11,31,6,2,STAT,60,LAT,LON,W,ÿÿ,1254034294
07/10/26 04:05:03,22.12,168.95,2.78,13.55,8.18,407.89,20.00,45.00,0.97,1.87,1.94,0.00,0.00,1,12.77,0.00,29.55,1,-7,31,5,3,STAT,60,LAT,LON,W,ÿÿ,324911972
07/10/26 04:06:03,22.10,170.16,3.69,13.61,7.19,407.46,20.00,45.00,0.92,1.79,2.03,0.00,0.00,1,12.77,0.00,30.80,1,-9,32,6,2,STAT,60,LAT,LON,W,ÿÿ,872549864
07/10/26 04:07:03,22.09,184.18,5.28,12.92,7.83,407.78,20.00,45.00,1.06,1.74,1.91,0.00,0.00,1,12.77,0.00,27.47,1,-11,30,5,2,STAT,60,LAT,LON,W,ÿÿ,293865081
07/10/26 04:08:04,22.03,171.27,3.40,13.20,8.58,407.92,20.00,45.10,0.94,1.68,1.82,0.00,0.00,1,12.77,0.00,37.37,1,-8,32,5,2,STAT,60,LAT,LON,W,ÿÿ,1283879696
07/10/26 04:09:04,22.01,174.82,4.05,12.87,8.58,407.97,19.90,45.30,1.03,1.80,1.85,0.00,0.00,1,12.77,0.00,32.72,1,-9,31,5,2,STAT,60,LAT,LON,W,ÿÿ,2646076485
07/10/26 04:10:04,22.00,169.56,4.75,12.71,8.91,408.07,19.90,45.40,0.97,1.91,2.05,0.00,0.00,1,12.77,0.00,32.60,1,-8,30,4,2,STAT,60,LAT,LON,W,ÿÿ,488470184
07/10/26 04:11:04,21.96,168.34,4.00,12.53,9.68,408.67,19.90,45.40,0.76,1.34,1.42,0.00,0.00,1,12.77,0.00,26.69,1,-9,31,4,2,STAT,60,LAT,LON,W,ÿÿ,654521891
07/10/26 04:12:04,21.92,165.88,5.30,13.03,7.95,408.89,19.80,45.50,0.81,1.74,2.08,0.00,0.00,1,12.77,0.00,29.70,1,-9,29,5,2,STAT,60,LAT,LON,W,ÿÿ,1842460261
07/10/26 04:13:03,21.90,169.03,4.80,13.54,7.80,409.04,19.80,45.60,0.81,1.66,1.77,0.00,0.00,1,12.77,0.00,37.78,1,-9,30,5,2,STAT,60,LAT,LON,W,ÿÿ,353095054
07/10/26 04:14:03,21.89,175.80,5.25,13.11,8.19,409.63,19.80,45.60,0.86,1.45,1.58,0.00,0.00,1,12.77,0.00,32.64,1,-11,29,5,2,STAT,60,LAT,LON,W,ÿÿ,1720661385
07/10/26 04:15:03,21.84,168.79,3.52,12.82,7.66,410.22,19.80,45.70,0.84,1.26,1.42,0.00,0.00,1,12.77,0.00,27.78,1,-8,31,4,2,STAT,60,LAT,LON,W,ÿÿ,3281207183
07/10/26 04:16:04,21.81,173.33,5.79,13.12,9.08,410.26,19.70,45.80,0.95,1.87,1.92,0.00,0.00,1,12.77,0.00,28.20,1,-8,29,5,2,STAT,60,LAT,LON,W,ÿÿ,352841449
07/10/26 04:17:04,21.80,166.40,3.10,13.47,7.90,410.71,19.70,45.90,0.98,1.89,1.91,0.00,0.00,1,12.77,0.00,28.53,1,-7,30,4,1,STAT,60,LAT,LON,W,ÿÿ,3404747718
07/10/26 04:18:06,21.79,194.44,2.35,13.01,9.02,410.98,19.70,45.90,1.34,2.34,2.42,0.00,0.00,1,12.77,0.00,34.01,1,-8,31,5,2,STAT,60,LAT,LON,W,ÿÿ,3687387827
07/10/26 04:19:06,21.73,200.03,3.28,13.67,7.87,411.64,19.60,46.00,1.17,2.03,2.22,0.00,0.00,1,12.77,0.00,30.40,1,-8,30,4,2,STAT,60,LAT,LON,W,ÿÿ,3085671725
07/10/26 04:20:06,21.71,181.76,4.63,12.45,8.03,412.49,19.60,46.10,1.02,1.37,1.71,0.00,0.00,1,12.77,0.00,33.15,1,-6,29,4,2,STAT,60,LAT,LON,W,ÿÿ,3036102713
07/10/26 04:21:06,21.70,175.43,2.52,12.61,7.86,412.17,19.70,46.00,0.97,1.53,1.64,0.00,0.00,1,12.77,0.00,29.21,1,-8,30,4,2,STAT,60,LAT,LON,W,ÿÿ,187184098
07/10/26 04:22:07,21.67,166.87,4.70,12.69,7.39,411.77,19.70,46.10,1.06,1.89,2.06,0.00,0.00,1,12.77,0.00,28.54,1,-8,28,5,2,STAT,60,LAT,LON,W,ÿÿ,2793000160
